,date,value
329,2021-04-06,18.951
330,2021-04-07,35.035
331,2021-04-08,27.64
332,2021-04-09,31.265
333,2021-04-12,30.221
334,2021-04-13,37.543
335,2021-04-14,50.856
336,2021-04-15,28.626
337,2021-04-16,39.94
338,2021-04-19,53.798
339,2021-04-20,67.747
340,2021-04-21,81.329
341,2021-04-22,102.644
342,2021-04-23,73.794
343,2021-04-26,100.916
344,2021-04-27,142.172
345,2021-04-28,166.732
346,2021-04-29,173.469
347,2021-04-30,183.234
348,2021-05-03,129.724
349,2021-05-04,147.806
350,2021-05-05,162.8
351,2021-05-06,154.921
352,2021-05-07,161.856
353,2021-05-10,175.548
354,2021-05-11,181.753
355,2021-05-12,209.257
356,2021-05-13,235.217
357,2021-05-14,241.185
358,2021-05-17,208.96
359,2021-05-18,243.47
360,2021-05-19,293.998
361,2021-05-20,351.121
362,2021-05-21,369.046
363,2021-05-24,394.941
364,2021-05-25,432.955
365,2021-05-26,450.283
366,2021-05-27,485.329
367,2021-05-28,479.498
368,2021-05-31,479.498
369,2021-06-01,447.985
370,2021-06-02,438.778
371,2021-06-03,479.102
372,2021-06-04,483.349
373,2021-06-07,486.097
374,2021-06-08,497.428
375,2021-06-09,502.904
376,2021-06-10,534.943
377,2021-06-11,547.808
378,2021-06-14,583.892
379,2021-06-15,509.559
380,2021-06-16,520.942
381,2021-06-17,755.8
382,2021-06-18,747.121
383,2021-06-21,765.141
384,2021-06-22,791.605
385,2021-06-23,813.65
386,2021-06-24,813.048
387,2021-06-25,770.83
388,2021-06-28,803.019
389,2021-06-29,841.246
390,2021-06-30,991.939
391,2021-07-01,742.647
392,2021-07-02,731.504
393,2021-07-05,731.504
394,2021-07-06,772.581
395,2021-07-07,785.72
396,2021-07-08,793.399
397,2021-07-09,780.596
398,2021-07-12,776.472
399,2021-07-13,798.267
400,2021-07-14,859.975
401,2021-07-15,776.261
402,2021-07-16,817.566
403,2021-07-19,860.468
404,2021-07-20,848.102
405,2021-07-21,886.206
406,2021-07-22,898.197
407,2021-07-23,877.251
408,2021-07-26,891.203
409,2021-07-27,927.419
410,2021-07-28,965.189
411,2021-07-29,987.283
412,2021-07-30,1039.394
413,2021-08-02,921.317
414,2021-08-03,909.442
415,2021-08-04,931.755
416,2021-08-05,944.335
417,2021-08-06,952.134
418,2021-08-09,981.765
419,2021-08-10,998.654
420,2021-08-11,1000.46
421,2021-08-12,1087.342
422,2021-08-13,1050.941
423,2021-08-16,1036.418
424,2021-08-17,1053.454
425,2021-08-18,1115.656
426,2021-08-19,1109.938
427,2021-08-20,1111.905
428,2021-08-23,1135.697
429,2021-08-24,1129.737
430,2021-08-25,1147.089
431,2021-08-26,1091.792
432,2021-08-27,1120.015
433,2021-08-30,1140.711
434,2021-08-31,1189.616
435,2021-09-01,1084.115
436,2021-09-02,1066.987
437,2021-09-03,1074.707
438,2021-09-06,1074.707
439,2021-09-07,1079.945
440,2021-09-08,1115.229
441,2021-09-09,1107.659
442,2021-09-10,1099.323
443,2021-09-13,1087.108
444,2021-09-14,1169.28
445,2021-09-15,1081.342
446,2021-09-16,1147.494
447,2021-09-17,1218.303
448,2021-09-20,1224.289
449,2021-09-21,1240.494
450,2021-09-22,1283.281
451,2021-09-23,1352.483
452,2021-09-24,1313.657
453,2021-09-27,1297.05
454,2021-09-28,1365.185
455,2021-09-29,1415.84
